RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,MAX_NOISE,CIR_PCA1,CIR_PCA2,CIR_PCA3,CIR_PCA4,CIR_PCA5,CIR_PCA6,CIR_PCA7,CIR_PCA8,CIR_PCA9,CIR_PCA10,NLOS
-1.2302786229718254,0.7473517263996834,-0.7113799402598582,0.9655422162396338,1.2259538790444438,-0.1506477774800396,-0.6772962017255092,1.08495471390886,-0.4094739588306653,1.6633542716919154,-0.26347880378661653,0.5255349673039724,-1.6589126423560927,2.0693057053850707,-0.7618863856957854,-1.8649379459463957,1.3114505263285932,1.0
-0.12279531808106932,0.5247994539323892,-0.25325936194855914,-0.6854376085265845,-0.6752155435125524,0.252763316613042,-0.7374665667512895,0.20955483722288348,-0.9677855194612892,-0.11509943022266018,0.40737194491213874,-0.6216826137483731,-0.6242786662005215,0.8536269084826527,-0.0572874996693759,-1.9178060386524802,-0.5977118815168717,0.0
0.051177155101003534,-0.8105141808713756,-1.0672844477434138,-1.544261223448169,-1.5993226108127165,-1.6778759668616605,-0.20796735452442341,-1.326985783205178,-0.002610919656982763,0.31029649466605297,0.24280159789004224,-0.4277554374308418,-0.24336473130697248,0.09952319931695294,-0.0037691790812490835,-0.22341476817075853,-0.19073114232707655,1.0
0.1784740866976421,0.5247994539323892,-0.9128492972536711,-1.1735840408929115,-1.2528756917159238,-1.7508722283432212,-0.30252078527922094,-1.3207825269421984,-0.21498210960521918,0.45747915772278536,0.0320152310706752,0.02242186814594839,0.06167176453613353,-0.0875059334198088,0.22150490734255243,0.18008509964788164,0.04713572063282766,1.0
-0.9926576839914334,-0.5879619084040815,0.48688128134580716,0.25159200081219224,-0.2653714486929881,0.6960275228241902,-0.40051252260692016,-0.5653801222447571,-0.23846474348487098,-0.45352667492546295,1.1188565348864938,-0.13107509039430668,-0.44714432868174087,0.785180889312013,0.1745388280955037,0.9085625809880188,-0.1634614902075513,1.0
-0.9374956802995565,0.3022471814650951,0.4757708388645307,0.7833286595749871,0.17505246029873656,1.874337648968045,-0.1340437632070363,-0.27388585412003275,-0.2750793630874116,-0.11875248984278282,-0.9279440094362863,-0.3899954973043773,0.22210881726870133,-0.908561648541151,-0.8030783380005273,-0.13402290340391337,-1.101573145574407,1.0
-1.0690358429494164,0.7473517263996834,0.09949718683196819,0.9217917316578847,1.1140765101219057,0.5177051793163109,1.7759355380398734,1.8244937494648563,-0.9975761191281757,0.7863438844009374,-1.0226853864211758,1.0091603043651385,-4.708400008405741,-2.697400358322152,-1.7067123972815177,-1.1326452623099934,-0.6552203388785474,0.0
-1.2387650850782679,0.9699039988669774,-1.4822594744190893,1.1745188898462293,1.4847635258185816,0.03092788130278394,-0.6652621287203532,1.4527582329870312,-1.0532169578621207,0.9743377770224381,1.2157468894269654,0.746056832058831,0.5842981581939192,1.2796789363266916,1.0164065636216373,-2.0776293811519504,-0.5116725793574817,0.0
-0.2331193254648229,-0.5879619084040815,0.0702396882979402,1.0025618570395751,0.36449813834090095,0.2491033369287298,-1.1363101292078899,-0.27340382759722137,1.1930966349450511,-0.3674569508795687,0.967429037765972,0.1513386512067289,0.18047001264240792,0.13723840627334458,-1.0847955873439874,0.5239211033245977,-1.7229994689399701,0.0
1.1713901531514235,-1.0330664533386698,0.09134952901236545,-1.5072415826482275,-1.328392915738637,-0.298876954694685,2.0613149835907167,-1.016262396635641,0.6349585995526127,-0.20241230369614605,0.3999707496006556,0.12117589665019217,-0.47882620712091656,0.2954863068152889,-0.509115103131474,-0.03492838261834151,-0.020871743175528194,1.0
0.7046347372970818,-0.3654096359367873,-0.6297181880224763,-0.5766223007206961,-0.8152487169472625,-0.5861853599131953,-0.23031634724828465,-0.9785346814963429,0.11558156576174275,0.13549101601310193,0.09580782182501245,-0.49628589551684876,-0.21181930983484432,-0.3505048601184913,-0.4233048820075847,-0.17965288637677837,-0.5443165439914486,1.0
-1.4339537135264473,0.3022471814650951,1.646255954267005,0.9528818196024244,1.495764800429298,0.4536555348408468,0.9146397415279907,1.5252685750603807,1.1279534601163972,2.392182466456142,-0.619360130982589,-3.2046295470370043,0.09060219602128,0.4233901578288574,-1.8479326139933085,2.845583310789061,-3.0701213112996926,0.0
-0.8356581350222456,-0.3654096359367873,-0.6565684240188944,-0.7461754607481333,-0.00749411332653799,0.4062791311494718,2.131800268335202,1.2123785871310133,-0.27187156376935273,-2.8263729523101806,-0.15508349814975145,-0.04758216863236124,0.21408225523514102,-0.3733329110519294,-1.235122860846614,-2.167823036497787,-2.402614743329207,0.0
0.40760856357159164,-0.5879619084040815,-0.715268595128305,-0.5336731070653529,-0.23740210646235363,1.573812650445074,0.42983851474884704,0.8791895134730622,0.3868219909914415,-0.8167140440291439,-1.1144637421029535,1.0826172660139135,-0.6631740253449164,-1.6731969454430327,-1.9154660744225422,-0.013408563014095482,-1.096041394499947,0.0
-0.9714415287253269,-0.3654096359367873,1.2109117830423226,0.8687462723298303,0.1448455706896513,-0.6961880826472463,-1.0434758517395433,-0.6237429909579401,1.062170249593858,-1.4520494484797033,0.08218709127333715,-0.30052121536129234,0.06807082470111882,-0.6578228953999279,0.008596126161567899,-0.9731159737962644,1.2045848851058132,1.0
-0.9799279908317695,0.3022471814650951,1.7481016770120392,0.576275084191765,0.033714050893263514,0.629741224097202,-0.06355847846255086,1.973865427254254,0.05172298863106543,2.2929868840353222,0.857643015712968,-2.0966366897443383,-1.2440352084410735,0.6604060290294717,-0.9442053433811692,2.6406511613557972,-0.240406130983573,0.0
-0.8441445971286883,0.9699039988669774,0.6870544200501378,1.0862166297563258,0.786835206023482,0.02381125413884349,1.5507264575148103,1.24492063873334,-1.8624214996370032,-1.312537741570121,0.9647463022098739,-0.5155531763039127,2.1537579841429078,1.5325703938825326,-0.5371573513674011,-2.269523184782831,-1.3921732262454143,0.0
1.4344704784511433,-0.8105141808713756,-1.3137510967863966,-1.4423370176093693,-1.49881944106397,1.0364056334652278,-0.7082409608816248,-0.7343540465807842,0.21444466707234414,-0.25824448579191295,-1.4475218969459085,-0.5051181838355148,0.8113327558473382,-0.14494190448412286,0.18004882889066315,0.716143392948417,0.10430667815227447,1.0
-1.1836030813863914,0.3022471814650951,0.07301729891825931,0.6035189756895574,1.2904698284564406,-0.022548488529111455,0.5278302520765463,1.5268667228514237,1.408285456113957,1.9792472048456404,-0.23857522044324855,-0.6269840927486076,0.46964132777587864,-1.2803155637397416,0.4818342837892785,-0.4822262018283222,-0.43997873219840394,0.0
-0.5386319612967555,0.07969490899780096,0.15097557032854908,0.975638481912345,0.29159138625971365,0.12141071238716969,-0.2182822742431286,1.047466631369723,0.5712302811987349,-1.48898147146971,-0.2353685036164252,-1.8626863290797981,0.6585228484565286,-2.3630381778125162,0.9972827822098613,0.891807228242123,1.2269565947132053,0.0
0.6622024267648687,0.5247994539323892,-0.4569508074386274,0.632365449040161,1.3188120952501503,0.9217262700234445,-0.2234397341024812,-0.5277584911289547,-0.40034395294760894,0.4625280983804074,-0.4753728096872298,0.02757139041649993,-0.718188365927271,0.7580136674825247,-0.03903617807809261,-1.220568460805097,-0.27648839127662544,0.0
1.3750652437060453,0.07969490899780096,-1.4905923062800468,0.3642535050648278,0.8299079930586591,-0.801514164673565,-0.503661719793972,-1.1347708899962672,0.2175125088115515,-0.05276989964165297,0.2902733079986524,-0.2857110131094511,0.03020839461883632,-0.44526386202196955,0.0990151876393786,-0.4609626219342652,0.6885384767942456,1.0
1.2138224636836366,-0.8105141808713756,-1.2987519994366732,-1.210603681692853,-1.1999204037592557,0.5203484979772031,-0.7907603186312663,-0.47561136367642604,-0.4291657539624588,-0.7114390081146297,-0.10220657828838055,0.17305653989149933,-0.08238649156787176,-0.7531347359838945,-0.5709454715989782,0.6111374116808913,0.5653042668380871,1.0
-0.398605336540453,-1.478170998273258,-1.263013409455234,-1.298425167226913,-1.2892358366157486,-1.0465294713178006,-0.1237288434883311,-1.2359653587950965,0.10794425478457954,0.03239924850129745,0.4714905824257275,0.19882892983635844,-0.41558604162805335,0.3505500404617812,-0.5920496679733089,-0.02268715661449236,-0.288395900833767,1.0
-0.5640913476160833,-0.14285736346949318,0.9655561782474676,-0.4654031201355907,-0.5911210545391113,-0.5729687666087344,-0.19077582165991477,0.7674011779437359,1.4667828331002892,0.8106629826581434,-0.5937075250660935,-0.8057840178927778,-0.9368652805189532,0.16745064160311396,0.7260851896956381,1.6870523737602798,0.13081635636597694,0.0
1.8036315800813956,-0.14285736346949318,-0.9467361468215644,-0.26588167946058183,-0.6573151644849463,2.0699432298740654,-0.9007861289641216,0.02925052858313554,-0.43817525297567184,-0.6012753940337234,-0.574232331941513,0.7980557909780086,0.15011709980327365,-1.1196361370954944,-0.9643486293571697,-1.1635920921335565,0.8665473605668874,1.0
1.502362175302684,-0.3654096359367873,0.5291009627746577,0.4701841655356558,0.24497581587532283,1.3102941131745933,-0.022298799587730136,0.9347895750010395,0.9530645440286512,-1.6200729959167586,-1.2553841063201507,1.8009935610463623,-0.82029516837469,0.6537009899196219,0.6149695908399553,-1.2885329602710143,0.6620231477733235,1.0
-1.3236297061426938,-0.3654096359367873,-1.4039308549260903,-0.5654042277510168,-0.82233428364569,1.4141968697681238,0.1839995947863735,1.525327210379233,0.09493132115801209,-1.5894652944835073,-0.9498952504736717,-2.3705756061687393,-1.2735117533109908,1.3746273528100255,-1.106803372028961,0.13040063093031143,-1.2426605848967953,0.0
-0.3858756433807892,0.07969490899780096,-1.4737414685167773,0.5052807081122237,1.2772310064672736,-0.1443444791348352,-0.5088191796533246,-0.7883407984334556,0.5477763215384944,0.04006455549217483,-0.10380554938760649,-0.10144315436889292,-0.165821198739312,0.20076229616901417,0.010420888887418699,-1.037269237318384,-0.14542773168953635,1.0
-1.2260353919186042,0.07969490899780096,1.3314600839641721,0.9094518513912376,0.6050344815243577,-0.41172632829431216,-0.832019997506087,1.0122974745456983,1.3781499502603267,1.432086790050507,-1.1131288895276261,-2.4549329397696473,1.4425421559519043,-0.1738616630043735,-0.7190431824436617,1.9694976417727426,-1.201850279180693,1.0
0.8064722825743929,-0.5879619084040815,-0.061233881063831146,-1.1436157602453398,-0.8335220205379438,-0.6482016823418192,0.46594073376431516,-1.022313547707023,0.419457043732449,0.13452658279995502,0.38651385658643117,0.00021724218074166947,0.1567070548648407,-0.06837734424922637,0.0021001365429188196,-0.14557470984583729,0.031216479056658513,1.0
0.19544701091052727,0.9699039988669774,0.017465086511877052,1.027882650313994,0.13272552238970967,-0.32063350059587437,0.19087620793217697,0.039033493358628615,-0.970076247362953,-0.13727514000556726,0.1454923902764363,1.0900093514133093,1.5449593725179747,-0.24003025857409002,-0.49865606846826394,-0.5946509681871339,-0.09459030417128031,0.0
0.18271731775086328,0.9699039988669774,1.8995740428401082,1.1979165848972746,0.7202681715145719,0.20254026205609085,-1.1122419831975778,0.19591770686498786,-0.9438904827549113,0.277515383435479,1.0740956424780375,-0.3730285495267231,0.16076994503489533,0.3963008476936446,0.6194870469569107,0.6540268133803597,0.20267677220395422,0.0
-1.2939270887701448,0.3022471814650951,2.0351214411116807,1.2200322144660707,0.8347560123786357,0.6283178986644139,1.6005819028218853,1.661829878262352,1.0409664753795127,1.5335237069467869,-3.0604659297327013,-0.2730098863036467,1.1086644066384246,1.5239693899626219,-0.17422197299949377,0.6974847720709978,-2.2359950283928347,0.0
-0.941738911352778,-0.14285736346949318,-1.1657970377440652,1.04999827988279,0.8064137455849262,0.6358411902377223,1.3547429828594117,1.819202279119964,1.3674986202054131,-0.1810534839895741,0.4874692744110586,1.0175230444014098,0.6763714497991743,-1.7150397187128952,0.8570913730249526,-0.0972804209330592,0.99973314124803,0.0
-0.839901366075467,-0.14285736346949318,-0.2989973501631472,0.6102498194713649,1.3926511587390253,1.4412400529910976,-0.2182822742431286,1.005376849766862,1.0490012781811722,-1.0477808746203328,-0.8813386210647809,1.672998661099732,-1.9019556537923683,0.7201013151016683,-0.1668730549936451,0.8419130003287335,-1.6583456866575126,0.0
-1.1581436950670636,0.3022471814650951,1.6649585324438205,0.8983940366068396,0.08741518797608176,0.1354406345103666,0.9180780481008923,1.816114905256488,0.7426987278723204,2.454991769703021,0.048976759068829916,-0.5264587496661138,2.4933735875248595,1.5450813308587388,0.3629441336414682,0.49570047568660563,-0.6774084593349881,0.0
0.619770116232656,0.9699039988669774,1.5551503259205381,1.1158643940333353,0.3296296916933766,0.4046524735119997,0.1513356823438071,0.08742645388818672,-1.087574257522006,-0.029486353162277486,1.1796796763313184,-0.7066380930052766,-0.7367278159442604,-0.33666035732142174,0.6245885274130963,-0.5057656133600357,-0.9978962526085113,0.0
